name,rating,rate_date,nations,rank
M.J. Santner,353,02/12/2016,NZ,85
J.C. Buttler,349,02/12/2016,ENG,86
J. Yadav,346,02/12/2016,IND,87
R.L. Chase,345,02/12/2016,WI,88
H.D.R.L. Thirimanne,340,02/12/2016,SL,89
C.R. Brathwaite,339,02/12/2016,WI,90
M.A. Starc,339,02/12/2016,AUS,90
D.A.S. Gunaratne,328,02/12/2016,SL,92
P.J. Moor,324,02/12/2016,ZIM,93
M.R. Marsh,323,02/12/2016,AUS,94
P.M. Nevill,321,02/12/2016,AUS,95
N.R.D. Compton,317,02/12/2016,ENG,96
C. de Grandhomme,311,02/12/2016,NZ,97
A.G. Cremer,309,02/12/2016,ZIM,98
L.R. Johnson,306,02/12/2016,WI,99
S. van Zyl,306,02/12/2016,SA,99
S.P.D. Smith,897,15/12/2016,AUS,1
V. Kohli,886,15/12/2016,IND,2
J.E. Root,854,15/12/2016,ENG,3
K.S. Williamson,817,15/12/2016,NZ,4
H.M. Amla,791,15/12/2016,SA,5
A.B. de Villiers,778,15/12/2016,SA,6
D.A. Warner,772,15/12/2016,AUS,7
C.A. Pujara,756,15/12/2016,IND,8
Younus Khan,753,15/12/2016,PAK,9
J.M. Bairstow,751,15/12/2016,ENG,10
A.N. Cook,731,15/12/2016,ENG,11
Q. de Kock,728,15/12/2016,SA,12
A.M. Rahane,725,15/12/2016,IND,13
Misbah-ul-Haq,723,15/12/2016,PAK,14
A.C. Voges,718,15/12/2016,AUS,15
A.D. Mathews,716,15/12/2016,SL,16
Azhar Ali,710,15/12/2016,PAK,17
L.R.P.L. Taylor,703,15/12/2016,NZ,18
U.T. Khawaja,683,15/12/2016,AUS,19
L.D. Chandimal,678,15/12/2016,SL,20
K.C. Brathwaite,677,15/12/2016,WI,21
Tamim Iqbal,668,15/12/2016,BAN,22
F. du Plessis,657,15/12/2016,SA,23
M.J. Vijay,646,15/12/2016,IND,24
Asad Shafiq,645,15/12/2016,PAK,25
Mominul Haque,625,15/12/2016,BAN,26
D.M. Bravo,623,15/12/2016,WI,27
Sarfraz Ahmed,615,15/12/2016,PAK,28
D.M. de Silva,612,15/12/2016,SL,29
Shakib Al Hasan,603,15/12/2016,BAN,30
D. Elgar,593,15/12/2016,SA,31
B.J. Watling,590,15/12/2016,NZ,32
B.A. Stokes,588,15/12/2016,ENG,33
S.E. Marsh,579,15/12/2016,AUS,34
B.K.G. Mendis,578,15/12/2016,SL,35
T.W.M. Latham,565,15/12/2016,NZ,36
Moeen Ali,562,15/12/2016,ENG,37
Mohammad Hafeez,559,15/12/2016,PAK,38
T. Bavuma,542,15/12/2016,SA,39
F.D.M. Karunaratne,535,15/12/2016,SL,40
R. Ashwin,534,15/12/2016,IND,41
J-P. Duminy,533,15/12/2016,SA,42
R.G. Sharma,528,15/12/2016,IND,43
S.C. Cook,527,15/12/2016,SA,44
Mushfiqur Rahim,513,15/12/2016,BAN,45
J. Blackwood,512,15/12/2016,WI,46
J.K. Silva,506,15/12/2016,SL,47
Mahmudullah,503,15/12/2016,BAN,48
S Dhawan,498,15/12/2016,IND,49
M.N. Samuels,497,15/12/2016,WI,50
H. Masakadza,490,15/12/2016,ZIM,51
I.R. Bell,484,15/12/2016,ENG,52
Imrul Kayes,478,15/12/2016,BAN,53
Sami Aslam,468,15/12/2016,PAK,54
L. Ronchi,465,15/12/2016,NZ,55
J.A. Burns,456,15/12/2016,AUS,56
J. Yadav,456,15/12/2016,IND,56
C.R. Ervine,454,15/12/2016,ZIM,58
G.S. Ballance,451,15/12/2016,ENG,59
W.U. Tharanga,446,15/12/2016,SL,60
M.D.K.J. Perera,442,15/12/2016,SL,61
S.O. Dowrich,439,15/12/2016,WI,62
J.O. Holder,431,15/12/2016,WI,63
K.K. Jennings,423,15/12/2016,ENG,64
M.J. Guptill,419,15/12/2016,NZ,65
R.A. Jadeja,418,15/12/2016,IND,66
J.A. Raval,416,15/12/2016,NZ,67
T.A.M. Siriwardana,410,15/12/2016,SL,68
J.C. Buttler,407,15/12/2016,ENG,69
W.P. Saha,406,15/12/2016,IND,70
D. Ramdin,401,15/12/2016,WI,71
Haseeb Hameed,400,15/12/2016,ENG,72
V.D. Philander,394,15/12/2016,SA,73
C.J. Anderson,391,15/12/2016,NZ,74
S.C. Williams,390,15/12/2016,ZIM,75
Sikandar Raza,383,15/12/2016,ZIM,76
C.R. Woakes,381,15/12/2016,ENG,77
M.D. Craig,377,15/12/2016,NZ,78
J.D.S. Neesham,376,15/12/2016,NZ,79
K.L. Rahul,374,15/12/2016,IND,80
R.W. Chakabva,372,15/12/2016,ZIM,81
G. Gambhir,370,15/12/2016,IND,82
T.M.K. Mawoyo,370,15/12/2016,ZIM,82
H.M. Nicholls,363,15/12/2016,NZ,84
Babar Azam,360,15/12/2016,PAK,85
M.J. Santner,353,15/12/2016,NZ,86
A.D. Hales,352,15/12/2016,ENG,87
R.L. Chase,345,15/12/2016,WI,88
P.A. Patel,344,15/12/2016,IND,89
H.D.R.L. Thirimanne,340,15/12/2016,SL,90
M.A. Starc,339,15/12/2016,AUS,91
C.R. Brathwaite,339,15/12/2016,WI,91
D.A.S. Gunaratne,328,15/12/2016,SL,93
P.J. Moor,324,15/12/2016,ZIM,94
M.R. Marsh,323,15/12/2016,AUS,95
P.M. Nevill,321,15/12/2016,AUS,96
N.R.D. Compton,314,15/12/2016,ENG,97
C. de Grandhomme,311,15/12/2016,NZ,98
A.G. Cremer,309,15/12/2016,ZIM,99
S. van Zyl,306,15/12/2016,SA,100
S.P.D. Smith,918,22/12/2016,AUS,1
V. Kohli,875,22/12/2016,IND,2
J.E. Root,848,22/12/2016,ENG,3
K.S. Williamson,817,22/12/2016,NZ,4
H.M. Amla,791,22/12/2016,SA,5
A.B. de Villiers,778,22/12/2016,SA,6
D.A. Warner,749,22/12/2016,AUS,7
Younus Khan,745,22/12/2016,PAK,8
C.A. Pujara,739,22/12/2016,IND,9
J.M. Bairstow,731,22/12/2016,ENG,10
Q. de Kock,728,22/12/2016,SA,11
A.N. Cook,720,22/12/2016,ENG,12
A.M. Rahane,717,22/12/2016,IND,13
A.D. Mathews,716,22/12/2016,SL,14
A.C. Voges,711,22/12/2016,AUS,15
Azhar Ali,709,22/12/2016,PAK,16
L.R.P.L. Taylor,703,22/12/2016,NZ,17
U.T. Khawaja,691,22/12/2016,AUS,18
Misbah-ul-Haq,688,22/12/2016,PAK,19
Asad Shafiq,680,22/12/2016,PAK,20
L.D. Chandimal,678,22/12/2016,SL,21
K.C. Brathwaite,677,22/12/2016,WI,22
Tamim Iqbal,668,22/12/2016,BAN,23
F. du Plessis,657,22/12/2016,SA,24
Sarfraz Ahmed,639,22/12/2016,PAK,25
M.J. Vijay,637,22/12/2016,IND,26
Moeen Ali,627,22/12/2016,ENG,27
Mominul Haque,625,22/12/2016,BAN,28
D.M. Bravo,623,22/12/2016,WI,29
D.M. de Silva,612,22/12/2016,SL,30
Shakib Al Hasan,603,22/12/2016,BAN,31
D. Elgar,593,22/12/2016,SA,32
B.J. Watling,590,22/12/2016,NZ,33
B.K.G. Mendis,578,22/12/2016,SL,34
S.E. Marsh,573,22/12/2016,AUS,35
B.A. Stokes,568,22/12/2016,ENG,36
T.W.M. Latham,565,22/12/2016,NZ,37
Mohammad Hafeez,554,22/12/2016,PAK,38
R. Ashwin,543,22/12/2016,IND,39
T. Bavuma,542,22/12/2016,SA,40
F.D.M. Karunaratne,535,22/12/2016,SL,41
J-P. Duminy,533,22/12/2016,SA,42
S.C. Cook,527,22/12/2016,SA,43
R.G. Sharma,523,22/12/2016,IND,44
Mushfiqur Rahim,513,22/12/2016,BAN,45
J. Blackwood,512,22/12/2016,WI,46
J.K. Silva,506,22/12/2016,SL,47
Mahmudullah,503,22/12/2016,BAN,48
M.N. Samuels,497,22/12/2016,WI,49
S Dhawan,493,22/12/2016,IND,50
K.L. Rahul,491,22/12/2016,IND,51
H. Masakadza,490,22/12/2016,ZIM,52
I.R. Bell,479,22/12/2016,ENG,53
Imrul Kayes,478,22/12/2016,BAN,54
K.K. Nair,468,22/12/2016,IND,55
L. Ronchi,465,22/12/2016,NZ,56
Sami Aslam,463,22/12/2016,PAK,57
C.R. Ervine,454,22/12/2016,ZIM,58
P.S.P. Handscomb,453,22/12/2016,AUS,59
J.A. Burns,452,22/12/2016,AUS,60
J. Yadav,451,22/12/2016,IND,61
G.S. Ballance,447,22/12/2016,ENG,62
W.U. Tharanga,446,22/12/2016,SL,63
M.D.K.J. Perera,442,22/12/2016,SL,64
S.O. Dowrich,439,22/12/2016,WI,65
J.O. Holder,431,22/12/2016,WI,66
R.A. Jadeja,428,22/12/2016,IND,67
M.J. Guptill,419,22/12/2016,NZ,68
J.A. Raval,416,22/12/2016,NZ,69
T.A.M. Siriwardana,410,22/12/2016,SL,70
J.C. Buttler,402,22/12/2016,ENG,71
W.P. Saha,402,22/12/2016,IND,71
D. Ramdin,401,22/12/2016,WI,73
Haseeb Hameed,396,22/12/2016,ENG,74
V.D. Philander,394,22/12/2016,SA,75
K.K. Jennings,391,22/12/2016,ENG,76
C.J. Anderson,391,22/12/2016,NZ,76
S.C. Williams,390,22/12/2016,ZIM,78
Sikandar Raza,383,22/12/2016,ZIM,79
M.D. Craig,377,22/12/2016,NZ,80
P.A. Patel,377,22/12/2016,IND,80
C.R. Woakes,377,22/12/2016,ENG,80
J.D.S. Neesham,376,22/12/2016,NZ,83
R.W. Chakabva,372,22/12/2016,ZIM,84
T.M.K. Mawoyo,370,22/12/2016,ZIM,85
G. Gambhir,366,22/12/2016,IND,86
H.M. Nicholls,363,22/12/2016,NZ,87
M.J. Santner,353,22/12/2016,NZ,88
A.D. Hales,349,22/12/2016,ENG,89
Babar Azam,346,22/12/2016,PAK,90
R.L. Chase,345,22/12/2016,WI,91
H.D.R.L. Thirimanne,340,22/12/2016,SL,92
C.R. Brathwaite,339,22/12/2016,WI,93
M.A. Starc,332,22/12/2016,AUS,94
D.A.S. Gunaratne,328,22/12/2016,SL,95
P.J. Moor,324,22/12/2016,ZIM,96
M.R. Marsh,320,22/12/2016,AUS,97
P.M. Nevill,318,22/12/2016,AUS,98
C. de Grandhomme,311,22/12/2016,NZ,99
N.R.D. Compton,311,22/12/2016,ENG,99
S.P.D. Smith,937,02/01/2017,AUS,1
V. Kohli,875,02/01/2017,IND,2
J.E. Root,848,02/01/2017,ENG,3
K.S. Williamson,817,02/01/2017,NZ,4
D.A. Warner,790,02/01/2017,AUS,5
Azhar Ali,787,02/01/2017,PAK,6
H.M. Amla,778,02/01/2017,SA,7
A.B. de Villiers,770,02/01/2017,SA,8
Q. de Kock,740,02/01/2017,SA,9
C.A. Pujara,739,02/01/2017,IND,10
J.M. Bairstow,731,02/01/2017,ENG,11
A.D. Mathews,731,02/01/2017,SL,11
U.T. Khawaja,727,02/01/2017,AUS,13
Younus Khan,726,02/01/2017,PAK,14
A.N. Cook,720,02/01/2017,ENG,15
A.M. Rahane,717,02/01/2017,IND,16
L.R.P.L. Taylor,703,02/01/2017,NZ,17
A.C. Voges,703,02/01/2017,AUS,17
F. du Plessis,680,02/01/2017,SA,19
K.C. Brathwaite,677,02/01/2017,WI,20
Asad Shafiq,672,02/01/2017,PAK,21
Tamim Iqbal,668,02/01/2017,BAN,22
L.D. Chandimal,658,02/01/2017,SL,23
Misbah-ul-Haq,655,02/01/2017,PAK,24
S.C. Cook,638,02/01/2017,SA,25
M.J. Vijay,637,02/01/2017,IND,26
Sarfraz Ahmed,630,02/01/2017,PAK,27
Moeen Ali,627,02/01/2017,ENG,28
Mominul Haque,625,02/01/2017,BAN,29
D.M. Bravo,623,02/01/2017,WI,30
D.M. de Silva,610,02/01/2017,SL,31
D. Elgar,607,02/01/2017,SA,32
Shakib Al Hasan,603,02/01/2017,BAN,33
B.J. Watling,590,02/01/2017,NZ,34
B.K.G. Mendis,579,02/01/2017,SL,35
S.E. Marsh,568,02/01/2017,AUS,36
B.A. Stokes,568,02/01/2017,ENG,36
T.W.M. Latham,565,02/01/2017,NZ,38
Mohammad Hafeez,548,02/01/2017,PAK,39
J-P. Duminy,547,02/01/2017,SA,40
R. Ashwin,543,02/01/2017,IND,41
F.D.M. Karunaratne,531,02/01/2017,SL,42
R.G. Sharma,523,02/01/2017,IND,43
J.K. Silva,515,02/01/2017,SL,44
Mushfiqur Rahim,513,02/01/2017,BAN,45
J. Blackwood,512,02/01/2017,WI,46
T. Bavuma,503,02/01/2017,SA,47
Mahmudullah,503,02/01/2017,BAN,47
M.N. Samuels,497,02/01/2017,WI,49
S Dhawan,493,02/01/2017,IND,50
K.L. Rahul,491,02/01/2017,IND,51
H. Masakadza,490,02/01/2017,ZIM,52
I.R. Bell,479,02/01/2017,ENG,53
Imrul Kayes,478,02/01/2017,BAN,54
K.K. Nair,468,02/01/2017,IND,55
P.S.P. Handscomb,468,02/01/2017,AUS,55
L. Ronchi,465,02/01/2017,NZ,57
C.R. Ervine,454,02/01/2017,ZIM,58
J. Yadav,451,02/01/2017,IND,59
J.A. Burns,447,02/01/2017,AUS,60
G.S. Ballance,447,02/01/2017,ENG,60
W.U. Tharanga,442,02/01/2017,SL,62
S.O. Dowrich,439,02/01/2017,WI,63
J.O. Holder,431,02/01/2017,WI,64
R.A. Jadeja,428,02/01/2017,IND,65
Sami Aslam,426,02/01/2017,PAK,66
M.J. Guptill,419,02/01/2017,NZ,67
J.A. Raval,416,02/01/2017,NZ,68
M.D.K.J. Perera,409,02/01/2017,SL,69
T.A.M. Siriwardana,405,02/01/2017,SL,70
W.P. Saha,402,02/01/2017,IND,71
J.C. Buttler,402,02/01/2017,ENG,71
D. Ramdin,401,02/01/2017,WI,73
Haseeb Hameed,396,02/01/2017,ENG,74
K.K. Jennings,391,02/01/2017,ENG,75
C.J. Anderson,391,02/01/2017,NZ,75
S.C. Williams,390,02/01/2017,ZIM,77
V.D. Philander,387,02/01/2017,SA,78
Sikandar Raza,383,02/01/2017,ZIM,79
C.R. Woakes,377,02/01/2017,ENG,80
M.D. Craig,377,02/01/2017,NZ,80
P.A. Patel,377,02/01/2017,IND,80
J.D.S. Neesham,376,02/01/2017,NZ,83
M.A. Starc,373,02/01/2017,AUS,84
R.W. Chakabva,372,02/01/2017,ZIM,85
T.M.K. Mawoyo,370,02/01/2017,ZIM,86
G. Gambhir,366,02/01/2017,IND,87
H.M. Nicholls,363,02/01/2017,NZ,88
M.J. Santner,353,02/01/2017,NZ,89
A.D. Hales,349,02/01/2017,ENG,90
R.L. Chase,345,02/01/2017,WI,91
C.R. Brathwaite,339,02/01/2017,WI,92
H.D.R.L. Thirimanne,336,02/01/2017,SL,93
Babar Azam,326,02/01/2017,PAK,94
D.A.S. Gunaratne,325,02/01/2017,SL,95
P.J. Moor,324,02/01/2017,ZIM,96
M.R. Marsh,317,02/01/2017,AUS,97
P.M. Nevill,314,02/01/2017,AUS,98
N.R.D. Compton,311,02/01/2017,ENG,99
C. de Grandhomme,311,02/01/2017,NZ,99
S.P.D. Smith,933,08/01/2017,AUS,1
V. Kohli,875,08/01/2017,IND,2
J.E. Root,848,08/01/2017,ENG,3
K.S. Williamson,817,08/01/2017,NZ,4
D.A. Warner,812,08/01/2017,AUS,5
Azhar Ali,779,08/01/2017,PAK,6
Younus Khan,772,08/01/2017,PAK,7
Q. de Kock,769,08/01/2017,SA,8
A.B. de Villiers,762,08/01/2017,SA,9
H.M. Amla,749,08/01/2017,SA,10
U.T. Khawaja,747,08/01/2017,AUS,11
C.A. Pujara,739,08/01/2017,IND,12
J.M. Bairstow,731,08/01/2017,ENG,13
A.D. Mathews,724,08/01/2017,SL,14
A.N. Cook,720,08/01/2017,ENG,15
A.M. Rahane,717,08/01/2017,IND,16
L.R.P.L. Taylor,703,08/01/2017,NZ,17
A.C. Voges,696,08/01/2017,AUS,18
F. du Plessis,678,08/01/2017,SA,19
K.C. Brathwaite,677,08/01/2017,WI,20
D. Elgar,673,08/01/2017,SA,21
Tamim Iqbal,668,08/01/2017,BAN,22
Asad Shafiq,651,08/01/2017,PAK,23
Sarfraz Ahmed,647,08/01/2017,PAK,24
Misbah-ul-Haq,645,08/01/2017,PAK,25
L.D. Chandimal,643,08/01/2017,SL,26
M.J. Vijay,637,08/01/2017,IND,27
Moeen Ali,627,08/01/2017,ENG,28
Mominul Haque,625,08/01/2017,BAN,29
D.M. Bravo,623,08/01/2017,WI,30
Shakib Al Hasan,603,08/01/2017,BAN,31
S.C. Cook,594,08/01/2017,SA,32
D.M. de Silva,591,08/01/2017,SL,33
B.J. Watling,590,08/01/2017,NZ,34
B.A. Stokes,568,08/01/2017,ENG,35
T.W.M. Latham,565,08/01/2017,NZ,36
S.E. Marsh,562,08/01/2017,AUS,37
P.S.P. Handscomb,551,08/01/2017,AUS,38
B.K.G. Mendis,547,08/01/2017,SL,39
Mohammad Hafeez,543,08/01/2017,PAK,40
R. Ashwin,543,08/01/2017,IND,40
J-P. Duminy,528,08/01/2017,SA,42
R.G. Sharma,523,08/01/2017,IND,43
F.D.M. Karunaratne,522,08/01/2017,SL,44
J.K. Silva,513,08/01/2017,SL,45
Mushfiqur Rahim,513,08/01/2017,BAN,45
J. Blackwood,512,08/01/2017,WI,47
Mahmudullah,503,08/01/2017,BAN,48
M.N. Samuels,497,08/01/2017,WI,49
S Dhawan,493,08/01/2017,IND,50
K.L. Rahul,491,08/01/2017,IND,51
H. Masakadza,490,08/01/2017,ZIM,52
M.T. Renshaw,487,08/01/2017,AUS,53
I.R. Bell,479,08/01/2017,ENG,54
Imrul Kayes,478,08/01/2017,BAN,55
T. Bavuma,468,08/01/2017,SA,56
K.K. Nair,468,08/01/2017,IND,56
L. Ronchi,465,08/01/2017,NZ,58
W.U. Tharanga,462,08/01/2017,SL,59
C.R. Ervine,454,08/01/2017,ZIM,60
J. Yadav,451,08/01/2017,IND,61
G.S. Ballance,447,08/01/2017,ENG,62
J.A. Burns,443,08/01/2017,AUS,63
S.O. Dowrich,439,08/01/2017,WI,64
J.O. Holder,431,08/01/2017,WI,65
R.A. Jadeja,428,08/01/2017,IND,66
Sami Aslam,422,08/01/2017,PAK,67
M.J. Guptill,419,08/01/2017,NZ,68
J.A. Raval,416,08/01/2017,NZ,69
M.D.K.J. Perera,405,08/01/2017,SL,70
W.P. Saha,402,08/01/2017,IND,71
J.C. Buttler,402,08/01/2017,ENG,71
T.A.M. Siriwardana,401,08/01/2017,SL,73
D. Ramdin,401,08/01/2017,WI,73
Haseeb Hameed,396,08/01/2017,ENG,75
K.K. Jennings,391,08/01/2017,ENG,76
V.D. Philander,391,08/01/2017,SA,76
C.J. Anderson,391,08/01/2017,NZ,76
S.C. Williams,390,08/01/2017,ZIM,79
Sikandar Raza,383,08/01/2017,ZIM,80
C.R. Woakes,377,08/01/2017,ENG,81
P.A. Patel,377,08/01/2017,IND,81
M.D. Craig,377,08/01/2017,NZ,81
J.D.S. Neesham,376,08/01/2017,NZ,84
R.W. Chakabva,372,08/01/2017,ZIM,85
T.M.K. Mawoyo,370,08/01/2017,ZIM,86
M.A. Starc,367,08/01/2017,AUS,87
G. Gambhir,366,08/01/2017,IND,88
H.M. Nicholls,363,08/01/2017,NZ,89
M.J. Santner,353,08/01/2017,NZ,90
A.D. Hales,349,08/01/2017,ENG,91
R.L. Chase,345,08/01/2017,WI,92
C.R. Brathwaite,339,08/01/2017,WI,93
H.D.R.L. Thirimanne,333,08/01/2017,SL,94
P.J. Moor,324,08/01/2017,ZIM,95
D.A.S. Gunaratne,321,08/01/2017,SL,96
M.R. Marsh,314,08/01/2017,AUS,97
N.R.D. Compton,311,08/01/2017,ENG,98
C. de Grandhomme,311,08/01/2017,NZ,98
P.M. Nevill,311,08/01/2017,AUS,98
S.P.D. Smith,933,10/01/2017,AUS,1
V. Kohli,875,10/01/2017,IND,2
J.E. Root,848,10/01/2017,ENG,3
K.S. Williamson,817,10/01/2017,NZ,4
D.A. Warner,812,10/01/2017,AUS,5
Azhar Ali,779,10/01/2017,PAK,6
Younus Khan,772,10/01/2017,PAK,7
Q. de Kock,769,10/01/2017,SA,8
A.B. de Villiers,762,10/01/2017,SA,9
H.M. Amla,749,10/01/2017,SA,10
U.T. Khawaja,747,10/01/2017,AUS,11
C.A. Pujara,739,10/01/2017,IND,12
J.M. Bairstow,731,10/01/2017,ENG,13
A.D. Mathews,724,10/01/2017,SL,14
A.N. Cook,720,10/01/2017,ENG,15
A.M. Rahane,717,10/01/2017,IND,16
L.R.P.L. Taylor,703,10/01/2017,NZ,17
A.C. Voges,696,10/01/2017,AUS,18
F. du Plessis,678,10/01/2017,SA,19
K.C. Brathwaite,677,10/01/2017,WI,20
D. Elgar,673,10/01/2017,SA,21
Tamim Iqbal,668,10/01/2017,BAN,22
Asad Shafiq,651,10/01/2017,PAK,23
Sarfraz Ahmed,647,10/01/2017,PAK,24
Misbah-ul-Haq,645,10/01/2017,PAK,25
L.D. Chandimal,643,10/01/2017,SL,26
M.J. Vijay,637,10/01/2017,IND,27
Moeen Ali,627,10/01/2017,ENG,28
Mominul Haque,625,10/01/2017,BAN,29
D.M. Bravo,623,10/01/2017,WI,30
Shakib Al Hasan,603,10/01/2017,BAN,31
S.C. Cook,594,10/01/2017,SA,32
D.M. de Silva,591,10/01/2017,SL,33
B.J. Watling,590,10/01/2017,NZ,34
B.A. Stokes,568,10/01/2017,ENG,35
T.W.M. Latham,565,10/01/2017,NZ,36
S.E. Marsh,562,10/01/2017,AUS,37
P.S.P. Handscomb,551,10/01/2017,AUS,38
B.K.G. Mendis,547,10/01/2017,SL,39
Mohammad Hafeez,543,10/01/2017,PAK,40
R. Ashwin,543,10/01/2017,IND,40
J-P. Duminy,528,10/01/2017,SA,42
R.G. Sharma,523,10/01/2017,IND,43
F.D.M. Karunaratne,522,10/01/2017,SL,44
J.K. Silva,513,10/01/2017,SL,45
Mushfiqur Rahim,513,10/01/2017,BAN,45
J. Blackwood,512,10/01/2017,WI,47
Mahmudullah,503,10/01/2017,BAN,48
M.N. Samuels,497,10/01/2017,WI,49
S Dhawan,493,10/01/2017,IND,50
K.L. Rahul,491,10/01/2017,IND,51
H. Masakadza,490,10/01/2017,ZIM,52
M.T. Renshaw,487,10/01/2017,AUS,53
I.R. Bell,479,10/01/2017,ENG,54
Imrul Kayes,478,10/01/2017,BAN,55
T. Bavuma,468,10/01/2017,SA,56
K.K. Nair,468,10/01/2017,IND,56
L. Ronchi,465,10/01/2017,NZ,58
W.U. Tharanga,462,10/01/2017,SL,59
C.R. Ervine,454,10/01/2017,ZIM,60
J. Yadav,451,10/01/2017,IND,61
G.S. Ballance,447,10/01/2017,ENG,62
J.A. Burns,443,10/01/2017,AUS,63
S.O. Dowrich,439,10/01/2017,WI,64
J.O. Holder,431,10/01/2017,WI,65
R.A. Jadeja,428,10/01/2017,IND,66
Sami Aslam,422,10/01/2017,PAK,67
M.J. Guptill,419,10/01/2017,NZ,68
J.A. Raval,416,10/01/2017,NZ,69
M.D.K.J. Perera,405,10/01/2017,SL,70
W.P. Saha,402,10/01/2017,IND,71
J.C. Buttler,402,10/01/2017,ENG,71
T.A.M. Siriwardana,401,10/01/2017,SL,73
D. Ramdin,401,10/01/2017,WI,73
Haseeb Hameed,396,10/01/2017,ENG,75
K.K. Jennings,391,10/01/2017,ENG,76
V.D. Philander,391,10/01/2017,SA,76
C.J. Anderson,391,10/01/2017,NZ,76
S.C. Williams,390,10/01/2017,ZIM,79
Sikandar Raza,383,10/01/2017,ZIM,80
C.R. Woakes,377,10/01/2017,ENG,81
P.A. Patel,377,10/01/2017,IND,81
M.D. Craig,377,10/01/2017,NZ,81
J.D.S. Neesham,376,10/01/2017,NZ,84
R.W. Chakabva,372,10/01/2017,ZIM,85
T.M.K. Mawoyo,370,10/01/2017,ZIM,86
M.A. Starc,367,10/01/2017,AUS,87
G. Gambhir,366,10/01/2017,IND,88
H.M. Nicholls,363,10/01/2017,NZ,89
M.J. Santner,353,10/01/2017,NZ,90
A.D. Hales,349,10/01/2017,ENG,91
R.L. Chase,345,10/01/2017,WI,92
C.R. Brathwaite,339,10/01/2017,WI,93
H.D.R.L. Thirimanne,333,10/01/2017,SL,94
P.J. Moor,324,10/01/2017,ZIM,95
D.A.S. Gunaratne,321,10/01/2017,SL,96
M.R. Marsh,314,10/01/2017,AUS,97
N.R.D. Compton,311,10/01/2017,ENG,98
C. de Grandhomme,311,10/01/2017,NZ,98
P.M. Nevill,311,10/01/2017,AUS,98
S.P.D. Smith,933,17/01/2017,AUS,1
V. Kohli,875,17/01/2017,IND,2
J.E. Root,848,17/01/2017,ENG,3
K.S. Williamson,846,17/01/2017,NZ,4
D.A. Warner,812,17/01/2017,AUS,5
Azhar Ali,779,17/01/2017,PAK,6
Younus Khan,772,17/01/2017,PAK,7
Q. de Kock,769,17/01/2017,SA,8
A.B. de Villiers,762,17/01/2017,SA,9
H.M. Amla,749,17/01/2017,SA,10
U.T. Khawaja,747,17/01/2017,AUS,11
C.A. Pujara,739,17/01/2017,IND,12
J.M. Bairstow,731,17/01/2017,ENG,13
A.D. Mathews,724,17/01/2017,SL,14
A.N. Cook,720,17/01/2017,ENG,15
A.M. Rahane,717,17/01/2017,IND,16
L.R.P.L. Taylor,703,17/01/2017,NZ,17
A.C. Voges,696,17/01/2017,AUS,18
F. du Plessis,678,17/01/2017,SA,19
K.C. Brathwaite,677,17/01/2017,WI,20
D. Elgar,673,17/01/2017,SA,21
Tamim Iqbal,666,17/01/2017,BAN,22
Shakib Al Hasan,659,17/01/2017,BAN,23
Asad Shafiq,651,17/01/2017,PAK,24
Sarfraz Ahmed,647,17/01/2017,PAK,25
Misbah-ul-Haq,645,17/01/2017,PAK,26
L.D. Chandimal,643,17/01/2017,SL,27
M.J. Vijay,637,17/01/2017,IND,28
Mominul Haque,636,17/01/2017,BAN,29
Moeen Ali,627,17/01/2017,ENG,30
D.M. Bravo,623,17/01/2017,WI,31
T.W.M. Latham,617,17/01/2017,NZ,32
S.C. Cook,594,17/01/2017,SA,33
D.M. de Silva,591,17/01/2017,SL,34
B.J. Watling,591,17/01/2017,NZ,34
Mushfiqur Rahim,572,17/01/2017,BAN,36
B.A. Stokes,568,17/01/2017,ENG,37
S.E. Marsh,562,17/01/2017,AUS,38
P.S.P. Handscomb,551,17/01/2017,AUS,39
B.K.G. Mendis,547,17/01/2017,SL,40
Mohammad Hafeez,543,17/01/2017,PAK,41
R. Ashwin,543,17/01/2017,IND,41
J-P. Duminy,528,17/01/2017,SA,43
R.G. Sharma,523,17/01/2017,IND,44
